well,fluor,target,content,sample,date,biological_set_name,cq,cq_mean,cq_std._dev,starting_quantity_(sq),log_starting_quantity,sq_mean,sq_std._dev,set_point,well_note,file_name,run,id,dilution,location,type,frequency
d09,cal orange 560,cyra,unkn,fog,2021-09-21,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,grab,weekly
d10,cal orange 560,cyra,unkn,cp,2021-09-09,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
d11,cal orange 560,cyra,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
e01,cal orange 560,iac,unkn,fia,2021-09-21,16s rrna,31.2461295953477,31.2461295953477,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,passive,weekly
e02,cal orange 560,iac,unkn,wl,NA,16s rrna,31.4801652180439,31.4801652180439,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
e03,cal orange 560,iac,unkn,cl,NA,16s rrna,32.2299165186449,32.2299165186449,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
e04,cal orange 560,iac,unkn,wfc,2021-09-20,16s rrna,31.5645318811257,31.5645318811257,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfc,NA,NA
e10,cal orange 560,cyra,unkn,cp,2021-09-16,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
e11,cal orange 560,cyra,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
f01,cal orange 560,iac,unkn,foa,2021-09-21,16s rrna,31.0235450277885,31.0235450277885,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,passive,weekly
f02,cal orange 560,iac,unkn,wl,NA,16s rrna,32.4644033032691,32.4644033032691,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
f03,cal orange 560,iac,unkn,cl,NA,16s rrna,32.2017047792929,32.2017047792929,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
f04,cal orange 560,iac,unkn,wfg,2021-09-20,16s rrna,31.641553862031,31.641553862031,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfg,grab,weekly
g01,cal orange 560,iac,unkn,fig,2021-09-21,16s rrna,31.7160883898298,31.7160883898298,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,grab,weekly
g02,cal orange 560,iac,unkn,wl,NA,16s rrna,32.4484161704738,32.4484161704738,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
g03,cal orange 560,iac,unkn,cl,NA,16s rrna,32.0815570524121,32.0815570524121,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
g04,cal orange 560,iac,unkn,cp,2021-09-02,16s rrna,31.587534181352,31.587534181352,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
h01,cal orange 560,iac,unkn,fog,2021-09-21,16s rrna,31.1419036165113,31.1419036165113,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,grab,weekly
h02,cal orange 560,iac,unkn,wl,NA,16s rrna,32.0070353511127,32.0070353511127,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
h03,cal orange 560,iac,unkn,cl,NA,16s rrna,32.050230293983,32.050230293983,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
h04,cal orange 560,iac,unkn,cp,2021-09-09,16s rrna,31.6391210272986,31.6391210272986,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
h07,cal orange 560,cyra,pos ctrl,NA,NA,toxins,26.3951711821551,26.3951711821551,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
h12,cal orange 560,cyra,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
a09,cal red 610,sxta,unkn,fia,2021-09-21,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,passive,weekly
a10,cal red 610,sxta,unkn,wfc,2021-09-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfc,NA,NA
a11,cal red 610,sxta,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
b09,cal red 610,sxta,unkn,foa,2021-09-21,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,passive,weekly
b10,cal red 610,sxta,unkn,wfg,2021-09-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfg,grab,weekly
b11,cal red 610,sxta,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
c09,cal red 610,sxta,unkn,fig,2021-09-21,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,grab,weekly
c10,cal red 610,sxta,unkn,cp,2021-09-02,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
c11,cal red 610,sxta,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
d09,cal red 610,sxta,unkn,fog,2021-09-21,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,grab,weekly
d10,cal red 610,sxta,unkn,cp,2021-09-09,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
d11,cal red 610,sxta,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
e10,cal red 610,sxta,unkn,cp,2021-09-16,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
e11,cal red 610,sxta,unkn,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
h07,cal red 610,sxta,pos ctrl,NA,NA,toxins,28.3771324289063,28.3771324289063,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
h12,cal red 610,sxta,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
a01,fam,total_cyano,pos ctrl,NA,NA,16s rrna,26.1505679552872,26.1505679552872,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
a05,fam,total_cyano,ntc,NA,NA,16s rrna,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
a09,fam,mcye_ndaf,unkn,fia,2021-09-21,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,passive,weekly
a10,fam,mcye_ndaf,unkn,wfc,2021-09-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfc,NA,NA
a11,fam,mcye_ndaf,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
b09,fam,mcye_ndaf,unkn,foa,2021-09-21,toxins,34.6216904330576,34.6216904330576,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,passive,weekly
b10,fam,mcye_ndaf,unkn,wfg,2021-09-20,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfg,grab,weekly
b11,fam,mcye_ndaf,unkn,wl,NA,toxins,33.4762916873247,33.4762916873247,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
c09,fam,mcye_ndaf,unkn,fig,2021-09-21,toxins,31.7898602603022,31.7898602603022,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,grab,weekly
c10,fam,mcye_ndaf,unkn,cp,2021-09-02,toxins,30.1141274698016,30.1141274698016,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
c11,fam,mcye_ndaf,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
d02,fam,total_cyano,unkn,wl,NA,16s rrna,29.2810061885299,29.2810061885299,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
d03,fam,total_cyano,unkn,cl,NA,16s rrna,21.7079641657374,21.7079641657374,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
d09,fam,mcye_ndaf,unkn,fog,2021-09-21,toxins,29.3396445785832,29.3396445785832,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,grab,weekly
d10,fam,mcye_ndaf,unkn,cp,2021-09-09,toxins,29.9617307821368,29.9617307821368,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
d11,fam,mcye_ndaf,unkn,wl,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
e01,fam,total_cyano,unkn,fia,2021-09-21,16s rrna,24.0033587004949,24.0033587004949,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,passive,weekly
e02,fam,total_cyano,unkn,wl,NA,16s rrna,22.3002192212041,22.3002192212041,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
e03,fam,total_cyano,unkn,cl,NA,16s rrna,27.6788115829963,27.6788115829963,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
e04,fam,total_cyano,unkn,wfc,2021-09-20,16s rrna,25.2144467796728,25.2144467796728,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfc,NA,NA
e10,fam,mcye_ndaf,unkn,cp,2021-09-16,toxins,26.6042338268035,26.6042338268035,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
e11,fam,mcye_ndaf,unkn,NA,NA,toxins,36.0874009587616,36.0874009587616,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
f01,fam,total_cyano,unkn,foa,2021-09-21,16s rrna,24.0173938965125,24.0173938965125,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,passive,weekly
f02,fam,total_cyano,unkn,wl,NA,16s rrna,29.4070710035276,29.4070710035276,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
f03,fam,total_cyano,unkn,cl,NA,16s rrna,24.4945218843539,24.4945218843539,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
f04,fam,total_cyano,unkn,wfg,2021-09-20,16s rrna,22.4603646797595,22.4603646797595,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wfg,grab,weekly
g01,fam,total_cyano,unkn,fig,2021-09-21,16s rrna,22.7624142021977,22.7624142021977,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,inlet,grab,weekly
g02,fam,total_cyano,unkn,wl,NA,16s rrna,34.173776472418,34.173776472418,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
g03,fam,total_cyano,unkn,cl,NA,16s rrna,31.8852505254895,31.8852505254895,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
g04,fam,total_cyano,unkn,cp,2021-09-02,16s rrna,23.7028433781497,23.7028433781497,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
h01,fam,total_cyano,unkn,fog,2021-09-21,16s rrna,21.8430217685942,21.8430217685942,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,outlet,grab,weekly
h02,fam,total_cyano,unkn,wl,NA,16s rrna,26.9304562196497,26.9304562196497,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,wl,NA,NA
h03,fam,total_cyano,unkn,cl,NA,16s rrna,25.2806736399863,25.2806736399863,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,cl,NA,NA
h04,fam,total_cyano,unkn,cp,2021-09-09,16s rrna,23.7025071013731,23.7025071013731,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,intake,passive,weekly
h07,fam,mcye_ndaf,pos ctrl,NA,NA,toxins,27.6387540124114,27.6387540124114,0,NA,NA,NA,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
h12,fam,mcye_ndaf,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_adsorption_16s_toxins_au-se_ts_results,NA,NA,NA,NA,NA,NA
a01,cal orange 560,cyra,pos ctrl,NA,NA,toxins,24.133075660877,24.133075660877,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,NA,NA,NA
a04,cal orange 560,cyra,unkn,fig,2021-08-10,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
a05,cal orange 560,cyra,unkn,fob,2021-08-24,toxins,37.0141028083389,37.0141028083389,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
b03,cal orange 560,cyra,unkn,fib,2021-08-03,toxins,35.7673898975682,35.7673898975682,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
b04,cal orange 560,cyra,unkn,fog,2021-08-10,toxins,33.6631028495045,33.6631028495045,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
b05,cal orange 560,cyra,unkn,fig,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
c03,cal orange 560,cyra,unkn,foa,2021-08-03,toxins,31.9167514913348,31.9167514913348,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
c04,cal orange 560,cyra,unkn,fia,2021-08-17,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
c05,cal orange 560,cyra,unkn,fog,2021-08-24,toxins,39.0916861495198,39.0916861495198,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
d03,cal orange 560,cyra,unkn,fob,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
d04,cal orange 560,cyra,unkn,fib,2021-08-17,toxins,30.4892531419556,30.4892531419556,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
d05,cal orange 560,cyra,unkn,fia,2021-08-31,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
e03,cal orange 560,cyra,unkn,fig,2021-08-03,toxins,36.630704058057,36.630704058057,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
e04,cal orange 560,cyra,unkn,fig,2021-08-17,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
e05,cal orange 560,cyra,unkn,fib,2021-08-31,toxins,31.4053197807793,31.4053197807793,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
f03,cal orange 560,cyra,unkn,fog,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
f04,cal orange 560,cyra,unkn,fog,2021-08-17,toxins,38.8471899320957,38.8471899320957,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
f05,cal orange 560,cyra,unkn,foa,2021-08-31,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
g03,cal orange 560,cyra,unkn,fia,2021-08-10,toxins,33.4237950583116,33.4237950583116,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
g04,cal orange 560,cyra,unkn,fia,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
g05,cal orange 560,cyra,unkn,fob,2021-08-31,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
h03,cal orange 560,cyra,unkn,foa,2021-08-10,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
h04,cal orange 560,cyra,unkn,foa,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
h12,cal orange 560,cyra,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,NA,NA,NA
a01,cal red 610,sxta,pos ctrl,NA,NA,toxins,25.3209330990682,25.3209330990682,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,NA,NA,NA
a04,cal red 610,sxta,unkn,fig,2021-08-10,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
a05,cal red 610,sxta,unkn,fob,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
b03,cal red 610,sxta,unkn,fib,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
b04,cal red 610,sxta,unkn,fog,2021-08-10,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
b05,cal red 610,sxta,unkn,fig,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
c03,cal red 610,sxta,unkn,foa,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
c04,cal red 610,sxta,unkn,fia,2021-08-17,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
c05,cal red 610,sxta,unkn,fog,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
d03,cal red 610,sxta,unkn,fob,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
d04,cal red 610,sxta,unkn,fib,2021-08-17,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
d05,cal red 610,sxta,unkn,fia,2021-08-31,toxins,36.9716284107527,36.9716284107527,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
e03,cal red 610,sxta,unkn,fig,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
e04,cal red 610,sxta,unkn,fig,2021-08-17,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
e05,cal red 610,sxta,unkn,fib,2021-08-31,toxins,32.1753272262467,32.1753272262467,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
f03,cal red 610,sxta,unkn,fog,2021-08-03,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
f04,cal red 610,sxta,unkn,fog,2021-08-17,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
f05,cal red 610,sxta,unkn,foa,2021-08-31,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
g03,cal red 610,sxta,unkn,fia,2021-08-10,toxins,33.6938470368867,33.6938470368867,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
g04,cal red 610,sxta,unkn,fia,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,weekly
g05,cal red 610,sxta,unkn,fob,2021-08-31,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
h03,cal red 610,sxta,unkn,foa,2021-08-10,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
h04,cal red 610,sxta,unkn,foa,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,weekly
h12,cal red 610,sxta,ntc,NA,NA,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,NA,NA,NA
a01,fam,mcye_ndaf,pos ctrl,NA,NA,toxins,25.4611669023014,25.4611669023014,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,NA,NA,NA
a04,fam,mcye_ndaf,unkn,fig,2021-08-10,toxins,30.4181376073717,30.4181376073717,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,grab,weekly
a05,fam,mcye_ndaf,unkn,fob,2021-08-24,toxins,NA,0,0,NA,NA,0,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,passive,bi-weekly
b03,fam,mcye_ndaf,unkn,fib,2021-08-03,toxins,36.9249643911591,36.9249643911591,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,inlet,passive,bi-weekly
b04,fam,mcye_ndaf,unkn,fog,2021-08-10,toxins,28.1328303640948,28.1328303640948,0,NA,NA,NA,0,60,NA,cyanodtec_fl_toxins_au3-au31_ts_rerun_results,NA,NA,NA,outlet,grab,weekly
